date,session,collected_at,ticker,group,list_category,trigger,stop,atr,price,open,high,low,change,status,atr_from_lod
2026-08-24,morning,2026-08-24T14:06:57Z,CELH,Beverages - Non-Alcoholic,accel,33.49,32.01,1.77,34.27,33.81,34.82,33.71,2.72,gapped_through,0.31638418079096176
2026-08-24,morning,2026-08-24T14:06:57Z,CHRD,Oil & Gas E&P,accel,150.79,147.23,4.94,145.85,146.38,147.54,145.34,-1.35,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,CHYM,,watchlist,,,,33.43,32.75,33.54,32.44,1.98,no_quote,
2026-08-24,morning,2026-08-24T14:06:57Z,CNX,Oil & Gas E&P,accel,36.73,36.19,0.9,36.72,36.63,36.72,36.5,1.0,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,COKE,Beverages - Non-Alcoholic,accel,190.74,184.69,6.99,191.67,189.25,193.0,190.52,1.36,triggered,0.1645207439198823
2026-08-24,morning,2026-08-24T14:06:57Z,COMP,,watchlist,,,,11.64,11.63,11.71,11.57,-0.98,no_quote,
2026-08-24,morning,2026-08-24T14:06:57Z,DBX,Software - Infrastructure,leaders,34.56,33.57,1.22,34.8,34.56,34.83,34.45,0.96,triggered,0.28688524590163467
2026-08-24,morning,2026-08-24T14:06:57Z,DHR,Diagnostics & Research,leaders,220.25,213.46,6.96,217.53,217.09,218.05,214.71,-0.6,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,DT,Software - Application,leaders,49.6,48.08,1.99,49.34,49.41,49.87,49.15,0.08,failed_breakout,
2026-08-24,morning,2026-08-24T14:06:57Z,EOG,Oil & Gas E&P,accel,153.44,151.65,3.69,152.52,152.61,153.37,151.91,-0.35,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,FANG,Oil & Gas E&P,accel,212.96,209.15,5.94,210.34,209.47,211.35,209.24,-0.18,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,FIG,Software - Application,leaders,27.78,26.47,1.82,27.38,26.95,27.47,26.63,1.03,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,FROG,Software - Application,leaders,92.32,86.04,5.39,89.7,90.84,91.36,88.88,-2.64,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,GDDY,Software - Infrastructure,leaders,97.9,95.51,4.81,100.08,97.11,100.22,97.53,3.1,triggered,0.5301455301455296
2026-08-24,morning,2026-08-24T14:06:57Z,GEN,Software - Infrastructure,leaders,29.0,27.88,0.98,28.9,28.67,28.92,28.6,-0.12,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,GH,Diagnostics & Research,leaders,170.85,165.01,7.67,164.77,164.59,167.48,162.0,-3.47,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,GILD,Drug Manufacturers - General,leaders,147.9,143.5,4.06,145.74,145.86,146.41,145.82,-0.26,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,GSK,Drug Manufacturers - General,leaders,52.57,51.35,1.2,51.85,51.55,51.93,51.4,-1.06,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,HNGE,Health Information Services,rs_new_high,89.14,84.23,4.35,90.45,88.42,90.5,88.01,2.3,triggered,0.5609195402298846
2026-08-24,morning,2026-08-24T14:06:57Z,HQY,Health Information Services,rs_new_high,105.7,103.01,2.84,105.6,105.72,106.23,105.27,0.18,gapped_through,0.11619718309859095
2026-08-24,morning,2026-08-24T14:06:57Z,HUBS,Software - Application,leaders,245.51,232.02,17.26,243.52,239.64,244.99,238.4,1.46,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,IBRX,Biotechnology,leaders,7.95,7.6,0.41,7.55,7.68,7.72,7.49,-3.08,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,ICLR,Diagnostics & Research,leaders,179.02,172.03,7.65,170.9,170.81,172.42,168.38,-0.77,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,ILMN,Diagnostics & Research,leaders,220.43,208.5,8.91,217.88,216.21,218.43,212.37,-0.69,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,IMVT,Biotechnology,leaders,45.12,44.08,1.52,43.72,44.07,44.03,43.2,-1.45,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,INCY,Biotechnology,leaders,129.92,125.6,3.77,127.78,127.75,127.86,126.71,-0.02,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,INSM,Biotechnology,leaders,127.2,124.82,5.4,123.77,125.54,125.54,122.87,-1.59,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,IOT,Software - Infrastructure,leaders,40.01,38.01,2.08,40.82,39.4,41.22,39.58,2.2,triggered,0.5961538461538471
2026-08-24,morning,2026-08-24T14:06:57Z,JAZZ,Biotechnology,leaders,255.85,248.55,7.23,252.48,253.27,253.75,251.07,-0.71,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,JNJ,Drug Manufacturers - General,leaders,272.65,267.0,5.86,271.34,270.24,272.11,268.57,0.41,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,KDP,Beverages - Non-Alcoholic,accel,32.15,31.6,0.96,32.66,32.11,32.75,32.19,1.94,triggered,0.48958333333333215
2026-08-24,morning,2026-08-24T14:06:57Z,KRYS,Biotechnology,leaders,348.03,335.72,12.93,345.48,345.5,345.98,337.09,-0.32,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,KYMR,Biotechnology,leaders,125.71,119.77,5.09,117.41,119.8,121.11,117.0,-1.99,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,LEU,,watchlist,,,,176.01,183.7,185.66,174.8,-5.51,no_quote,
2026-08-24,morning,2026-08-24T14:06:57Z,LLY,Drug Manufacturers - General,leaders,1271.22,1230.0,41.92,1246.16,1260.2,1264.59,1230.97,-0.74,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,MDB,Software - Infrastructure,leaders,431.92,415.01,20.81,406.25,424.54,424.77,404.26,-5.71,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,MEDP,Diagnostics & Research,leaders,629.69,600.01,20.86,618.92,614.73,620.2,612.0,-0.29,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,MGY,Oil & Gas E&P,accel,28.37,28.03,0.84,27.64,27.94,27.94,27.51,-1.77,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,MNST,Beverages - Non-Alcoholic,accel,48.12,47.22,1.17,48.96,48.17,49.08,47.7,2.45,gapped_through,1.0769230769230753
2026-08-24,morning,2026-08-24T14:06:57Z,MSTR,Software - Application,leaders,121.91,115.8,6.78,123.14,121.76,123.63,119.38,3.26,triggered,0.5545722713864314
2026-08-24,morning,2026-08-24T14:06:57Z,MTD,Diagnostics & Research,leaders,1404.52,1377.1,37.92,1402.01,1378.61,1404.23,1385.68,0.48,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,MTDR,Oil & Gas E&P,accel,59.14,57.55,1.94,57.72,57.62,58.33,57.81,-1.13,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,MUR,Oil & Gas E&P,accel,38.54,37.35,1.47,36.65,37.06,37.13,36.38,-2.03,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,NE,Oil & Gas Drilling,emerging,47.79,46.24,1.42,44.91,45.74,45.86,44.52,-2.94,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,NET,Software - Infrastructure,leaders,293.57,274.03,16.46,285.14,288.47,289.98,282.29,-2.73,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,NOW,Software - Application,leaders,131.18,127.47,6.27,129.37,128.04,130.15,127.61,0.69,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,NTAP,Software - Infrastructure,leaders,195.24,192.09,7.25,187.34,190.95,194.99,186.5,-2.57,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,NTSK,Software - Infrastructure,leaders,14.56,13.92,0.86,14.12,14.47,14.48,14.06,-2.65,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,NVS,Drug Manufacturers - General,leaders,159.71,156.1,3.16,157.94,157.21,158.0,156.77,-0.58,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,NVT,,watchlist,156.83,151.75,8.4,150.7,151.32,152.29,149.73,-0.84,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,NXE,,watchlist,,,,10.89,10.94,11.26,10.77,0.28,no_quote,
2026-08-24,morning,2026-08-24T14:06:57Z,ORCL,Software - Infrastructure,leaders,148.35,142.6,7.05,142.18,145.12,145.12,141.26,-2.93,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,ORKA,Biotechnology,leaders,109.52,103.86,5.51,102.72,107.08,106.75,101.29,-4.85,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,OSCR,,watchlist,,,,32.99,32.17,33.54,32.04,2.95,no_quote,
2026-08-24,morning,2026-08-24T14:06:57Z,PAAS,Gold,rs_new_high,53.29,52.15,2.22,52.56,53.53,53.71,52.34,-0.97,gapped_through,0.09909909909909857
2026-08-24,morning,2026-08-24T14:06:57Z,PANW,Software - Infrastructure,leaders,360.49,343.01,15.4,351.06,356.06,357.38,349.99,-1.9,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,PAYX,Software - Application,leaders,124.78,121.73,3.47,126.86,124.99,127.09,124.61,1.91,gapped_through,0.648414985590778
2026-08-24,morning,2026-08-24T14:06:57Z,PBF,Oil & Gas Refining & Marketing,leaders,74.05,70.02,4.05,71.08,72.95,73.5,70.81,-3.33,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,PCVX,Biotechnology,leaders,63.98,61.6,2.42,61.89,62.3,62.3,61.23,-1.17,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,PGY,,watchlist,21.9,20.25,1.21,21.64,21.39,21.9,21.26,-0.18,failed_breakout,
2026-08-24,morning,2026-08-24T14:06:57Z,PRAX,Biotechnology,leaders,387.99,365.37,21.0,363.46,368.5,372.82,360.19,-3.32,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,PTGX,Biotechnology,leaders,154.95,150.82,5.52,151.41,154.15,154.32,150.0,-1.88,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,QGEN,Diagnostics & Research,leaders,44.47,43.78,1.17,42.71,43.96,44.06,41.61,-3.09,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,QLYS,Software - Infrastructure,leaders,183.59,176.61,8.99,178.94,182.18,182.29,178.68,-1.67,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,RDNT,Diagnostics & Research,leaders,78.29,75.86,2.97,75.15,76.98,76.98,75.12,-2.17,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,RIG,Oil & Gas Drilling,emerging,6.14,5.91,0.23,5.7,5.83,5.85,5.66,-3.73,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,RIO,Other Industrial Metals & Mining,rs_new_high,105.39,104.14,2.5,105.22,105.25,105.46,104.82,-0.08,failed_breakout,
2026-08-24,morning,2026-08-24T14:06:57Z,ROIV,Biotechnology,leaders,37.18,36.22,1.21,36.09,37.06,36.25,35.71,-0.58,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,ROP,Software - Application,leaders,413.54,403.33,11.98,417.8,414.03,418.18,412.7,1.46,gapped_through,0.4257095158597682
2026-08-24,morning,2026-08-24T14:06:57Z,RPRX,Biotechnology,leaders,61.6,60.37,1.43,61.01,61.12,61.19,60.8,-0.48,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,RRC,Oil & Gas E&P,accel,41.48,40.49,1.06,41.24,41.06,41.25,40.93,0.44,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,RVMD,Biotechnology,leaders,212.74,206.75,7.34,206.71,209.14,210.88,205.39,-1.31,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,RVTY,Diagnostics & Research,leaders,124.97,121.51,3.97,122.96,124.5,124.38,123.0,-1.44,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,RYTM,Biotechnology,leaders,112.59,106.58,4.85,110.88,112.19,112.54,109.89,0.8,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,S,Software - Infrastructure,leaders,21.28,20.43,1.0,20.9,21.11,21.13,20.77,-1.37,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,SAIL,Software - Infrastructure,leaders,18.84,17.96,0.92,18.49,18.76,18.78,18.29,-0.83,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,SHC,Diagnostics & Research,leaders,19.63,19.04,0.52,19.31,19.48,19.52,19.28,-1.35,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,SHOP,Software - Application,leaders,149.46,145.09,6.41,150.24,148.4,150.73,146.8,0.67,triggered,0.536661466458658
2026-08-24,morning,2026-08-24T14:06:57Z,SMCI,,watchlist,,,,34.19,36.44,36.7,34.09,-8.18,no_quote,
2026-08-24,morning,2026-08-24T14:06:57Z,SPHR,,watchlist,,,,159.99,158.64,160.17,157.1,1.03,no_quote,
2026-08-24,morning,2026-08-24T14:06:57Z,STX,,watchlist,869.99,834.5,69.56,777.64,821.23,822.74,774.0,-8.51,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,SUN,Oil & Gas Refining & Marketing,leaders,76.6,75.34,2.07,75.23,75.9,75.74,74.9,-0.81,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,SYRE,Biotechnology,leaders,110.0,105.71,5.61,105.96,106.49,106.55,105.0,-0.49,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,TECK,Copper,leaders,69.46,68.0,2.32,69.19,69.53,69.85,68.83,-0.01,gapped_through,0.1551724137931032
2026-08-24,morning,2026-08-24T14:06:57Z,TER,,watchlist,385.57,365.01,28.8,351.7,361.11,363.28,349.01,-6.4,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,TGTX,Biotechnology,leaders,56.87,49.97,2.42,53.17,53.19,54.31,52.0,-2.03,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,TSEM,,watchlist,229.79,217.82,20.69,212.05,219.51,219.28,209.72,-4.74,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,TTAN,Software - Application,leaders,95.56,90.56,4.85,95.67,94.39,95.57,93.7,0.84,triggered,0.40618556701030906
2026-08-24,morning,2026-08-24T14:06:57Z,TWLO,Software - Infrastructure,leaders,225.7,215.79,12.58,223.65,223.89,226.45,219.46,-0.73,failed_breakout,
2026-08-24,morning,2026-08-24T14:06:57Z,TYL,Software - Application,leaders,354.77,342.27,14.07,357.42,350.49,358.43,351.29,1.91,triggered,0.4356787491115846
2026-08-24,morning,2026-08-24T14:06:57Z,UBER,Software - Application,leaders,80.22,77.85,2.74,79.1,78.95,79.14,77.9,0.38,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,VAL,Oil & Gas Drilling,emerging,91.22,87.71,3.28,84.68,86.6,86.57,83.96,-3.51,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,VALE,Other Industrial Metals & Mining,rs_new_high,14.69,14.42,0.38,14.98,14.63,15.0,14.62,2.67,triggered,0.9473684210526347
2026-08-24,morning,2026-08-24T14:06:57Z,VIST,Oil & Gas E&P,accel,71.53,69.28,3.02,68.81,69.5,69.73,68.38,-1.11,invalidated,
2026-08-24,morning,2026-08-24T14:06:57Z,VRSN,Software - Infrastructure,leaders,282.34,275.94,8.54,289.37,281.99,288.72,281.81,2.69,triggered,0.8852459016393446
2026-08-24,morning,2026-08-24T14:06:57Z,VRTX,Biotechnology,leaders,555.32,540.7,16.02,549.36,548.98,550.0,542.42,0.24,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,WAT,Diagnostics & Research,leaders,412.95,396.0,12.79,407.43,406.42,408.2,401.6,-0.8,setting_up,
2026-08-24,morning,2026-08-24T14:06:57Z,XYZ,Software - Infrastructure,leaders,82.29,79.27,2.71,83.17,81.05,83.47,81.32,1.23,triggered,0.6826568265682689
